Order ID,Order Date,Region,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-0003962,2022-03-18,East,Technology,Copiers,6,0.0,1734.71,439.54
ORD-0003963,2022-03-18,Central,Office Supplies,Art,4,0.0,167.45,31.34
ORD-0003964,2022-03-18,East,Technology,Phones,1,0.3,234.96,41.44
ORD-0003965,2022-03-18,West,Office Supplies,Binders,4,0.0,147.05,12.48
ORD-0003966,2022-03-18,South,Furniture,Furnishings,6,0.1,1561.42,425.63
ORD-0003967,2022-03-18,Central,Furniture,Bookcases,5,0.15,828.22,58.41
ORD-0003968,2022-03-19,West,Office Supplies,Binders,5,0.2,125.76,22.2
ORD-0003969,2022-03-19,West,Technology,Machines,3,0.1,819.37,222.91
ORD-0003970,2022-03-19,Central,Technology,Machines,1,0.1,346.86,75.52
ORD-0003971,2022-03-20,East,Technology,Accessories,1,0.0,213.43,46.11
ORD-0003972,2022-03-20,East,Office Supplies,Storage,2,0.0,57.19,14.27
ORD-0003973,2022-03-20,South,Office Supplies,Paper,6,0.3,140.81,17.73
ORD-0003974,2022-03-20,Central,Technology,Accessories,4,0.0,1210.63,199.31
ORD-0003975,2022-03-20,Central,Office Supplies,Storage,4,0.0,148.76,39.63
ORD-0003976,2022-03-20,West,Technology,Accessories,5,0.0,1130.52,333.25
ORD-0003977,2022-03-21,East,Technology,Phones,2,0.0,813.03,261.29
ORD-0003978,2022-03-21,West,Technology,Accessories,6,0.0,1288.37,116.85
ORD-0003979,2022-03-21,Central,Office Supplies,Paper,4,0.0,180.03,25.79
ORD-0003980,2022-03-21,South,Office Supplies,Paper,2,0.3,63.96,12.97
ORD-0003981,2022-03-21,West,Office Supplies,Paper,7,0.0,277.74,89.65
ORD-0003982,2022-03-21,West,Technology,Accessories,2,0.0,810.33,209.89
ORD-0003983,2022-03-21,West,Technology,Accessories,1,0.3,244.39,53.67
ORD-0003984,2022-03-21,East,Technology,Phones,7,0.1,1639.17,129.54
ORD-0003985,2022-03-21,South,Technology,Copiers,3,0.1,888.15,44.35
ORD-0003986,2022-03-21,East,Furniture,Bookcases,4,0.0,1462.87,436.79
ORD-0003987,2022-03-21,Central,Furniture,Bookcases,6,0.1,1447.53,263.59
ORD-0003988,2022-03-21,Central,Office Supplies,Art,7,0.15,246.82,16.6
ORD-0003989,2022-03-21,East,Office Supplies,Art,3,0.0,125.2,38.93
ORD-0003990,2022-03-22,Central,Furniture,Chairs,7,0.2,2148.43,223.44
ORD-0003991,2022-03-22,South,Office Supplies,Paper,6,0.0,270.99,50.06
ORD-0003992,2022-03-22,Central,Furniture,Chairs,3,0.1,797.25,61.23
ORD-0003993,2022-03-22,East,Office Supplies,Art,4,0.0,164.56,28.15
ORD-0003994,2022-03-22,South,Furniture,Tables,1,0.0,330.03,115.39
ORD-0003995,2022-03-22,West,Office Supplies,Binders,4,0.3,125.15,13.47
ORD-0003996,2022-03-22,East,Office Supplies,Art,2,0.0,43.96,13.01
ORD-0003997,2022-03-22,West,Furniture,Bookcases,5,0.0,1912.82,404.25
ORD-0003998,2022-03-22,East,Technology,Phones,7,0.0,2459.8,666.97
ORD-0003999,2022-03-22,Central,Furniture,Tables,5,0.2,968.51,143.2
ORD-0004000,2022-03-23,Central,Furniture,Chairs,7,0.0,1452.26,301.71
ORD-0004001,2022-03-23,Central,Technology,Machines,6,0.0,1764.14,159.5
ORD-0004002,2022-03-23,East,Furniture,Chairs,3,0.0,735.65,233.99
ORD-0004003,2022-03-23,West,Furniture,Furnishings,6,0.0,1793.9,532.7
ORD-0004004,2022-03-23,East,Office Supplies,Storage,6,0.3,170.9,28.95
ORD-0004005,2022-03-23,Central,Furniture,Furnishings,5,0.1,1203.52,152.38
ORD-0004006,2022-03-23,West,Office Supplies,Storage,6,0.1,202.32,15.47
ORD-0004007,2022-03-23,Central,Technology,Machines,6,0.0,2111.4,708.86
ORD-0004008,2022-03-23,East,Office Supplies,Art,7,0.0,215.17,16.15
ORD-0004009,2022-03-23,Central,Furniture,Bookcases,6,0.0,1351.97,451.28
ORD-0004010,2022-03-23,East,Furniture,Chairs,2,0.0,393.04,54.58
ORD-0004011,2022-03-23,West,Technology,Accessories,3,0.2,977.6,101.03
ORD-0004012,2022-03-24,Central,Office Supplies,Storage,1,0.0,42.6,10.99
ORD-0004013,2022-03-24,South,Technology,Accessories,3,0.0,894.1,206.29
ORD-0004014,2022-03-24,Central,Technology,Accessories,3,0.0,722.61,83.81
ORD-0004015,2022-03-24,East,Technology,Copiers,6,0.1,7498.66,2030.58
ORD-0004016,2022-03-24,West,Furniture,Furnishings,7,0.0,1914.16,459.81
ORD-0004017,2022-03-24,West,Office Supplies,Paper,7,0.15,209.14,32.86
ORD-0004018,2022-03-24,East,Furniture,Furnishings,1,0.1,236.96,42.56
ORD-0004019,2022-03-24,East,Technology,Phones,2,0.0,635.89,121.36
ORD-0004020,2022-03-24,West,Technology,Copiers,3,0.0,653.3,167.13
ORD-0004021,2022-03-25,South,Office Supplies,Art,6,0.0,292.22,59.27
ORD-0004022,2022-03-25,East,Furniture,Furnishings,5,0.3,1067.1,52.73
ORD-0004023,2022-03-25,South,Office Supplies,Paper,6,0.1,159.53,21.58
ORD-0004024,2022-03-25,Central,Furniture,Bookcases,5,0.0,1018.67,70.43
ORD-0004025,2022-03-25,Central,Technology,Machines,2,0.15,638.94,189.87
ORD-0004026,2022-03-25,East,Furniture,Bookcases,4,0.2,697.58,112.15
ORD-0004027,2022-03-25,South,Technology,Machines,2,0.1,864.61,262.48
ORD-0004028,2022-03-25,West,Furniture,Tables,1,0.0,210.76,72.5
ORD-0004029,2022-03-25,East,Office Supplies,Art,5,0.2,219.72,33.75
ORD-0004030,2022-03-25,East,Technology,Accessories,3,0.2,873.57,165.7
ORD-0004031,2022-03-25,Central,Office Supplies,Storage,3,0.0,68.24,6.76
ORD-0004032,2022-03-25,West,Office Supplies,Binders,4,0.0,125.86,42.98
ORD-0004033,2022-03-25,South,Technology,Copiers,1,0.0,315.91,97.74
ORD-0004034,2022-03-26,West,Office Supplies,Paper,5,0.1,124.52,38.77
ORD-0004035,2022-03-26,West,Technology,Copiers,7,0.1,1666.48,161.54
ORD-0004036,2022-03-26,Central,Furniture,Bookcases,7,0.1,1586.98,129.8
ORD-0004037,2022-03-26,South,Office Supplies,Storage,7,0.2,353.9,61.49
ORD-0004038,2022-03-26,South,Office Supplies,Binders,2,0.0,27.27,6.17
ORD-0004039,2022-03-27,West,Furniture,Tables,3,0.0,832.49,263.81
ORD-0004040,2022-03-27,East,Technology,Accessories,1,0.2,345.28,15.5
ORD-0004041,2022-03-27,West,Furniture,Chairs,6,0.3,1268.89,190.23
ORD-0004042,2022-03-27,Central,Technology,Copiers,4,0.1,1427.64,372.43
ORD-0004043,2022-03-27,Central,Office Supplies,Paper,7,0.2,213.26,59.21
ORD-0004044,2022-03-27,South,Furniture,Tables,1,0.2,219.83,51.91
ORD-0004045,2022-03-27,East,Office Supplies,Binders,6,0.0,173.17,42.3
ORD-0004046,2022-03-27,Central,Technology,Copiers,5,0.2,1400.96,269.92
ORD-0004047,2022-03-27,West,Furniture,Bookcases,6,0.2,1374.49,55.06
ORD-0004048,2022-03-27,East,Technology,Copiers,5,0.15,1274.58,364.07
ORD-0004049,2022-03-27,West,Technology,Machines,2,0.3,638.6,63.85
ORD-0004050,2022-03-27,West,Office Supplies,Art,4,0.2,179.74,31.24
ORD-0004051,2022-03-28,East,Technology,Copiers,2,0.2,576.14,89.15
ORD-0004052,2022-03-28,West,Technology,Accessories,6,0.2,2302.54,418.03
ORD-0004053,2022-03-28,East,Office Supplies,Storage,3,0.3,116.48,13.52
ORD-0004054,2022-03-28,West,Office Supplies,Paper,1,0.0,142.94,32.67
ORD-0004055,2022-03-28,Central,Technology,Phones,3,0.15,1043.87,80.2
ORD-0004056,2022-03-28,Central,Office Supplies,Binders,1,0.3,39.19,9.48
ORD-0004057,2022-03-29,West,Technology,Accessories,5,0.3,1409.2,336.26
ORD-0004058,2022-03-29,East,Office Supplies,Binders,6,0.3,224.87,30.47
ORD-0004059,2022-03-29,West,Technology,Copiers,4,0.0,1294.14,170.52
ORD-0004060,2022-03-29,South,Technology,Phones,6,0.3,1512.72,248.21
ORD-0004061,2022-03-29,Central,Furniture,Furnishings,3,0.3,876.24,154.88
ORD-0004062,2022-03-29,East,Furniture,Furnishings,5,0.15,1568.05,422.72
ORD-0004063,2022-03-29,Central,Furniture,Bookcases,6,0.15,1892.57,426.98
ORD-0004064,2022-03-29,West,Office Supplies,Storage,1,0.15,42.06,11.74
ORD-0004065,2022-03-29,West,Furniture,Tables,1,0.2,73.73,4.78
ORD-0004066,2022-03-29,East,Technology,Machines,6,0.0,1632.98,323.36
ORD-0004067,2022-03-29,Central,Office Supplies,Storage,2,0.0,313.97,64.95
ORD-0004068,2022-03-29,East,Office Supplies,Art,2,0.0,73.99,21.26
ORD-0004069,2022-03-30,West,Office Supplies,Art,1,0.0,30.34,5.11
ORD-0004070,2022-03-30,Central,Technology,Copiers,7,0.1,2402.7,289.41
ORD-0004071,2022-03-30,Central,Furniture,Furnishings,5,0.0,1469.01,210.57
ORD-0004072,2022-03-30,East,Furniture,Tables,2,0.3,400.26,22.41
ORD-0004073,2022-03-30,West,Office Supplies,Binders,4,0.0,99.97,31.71
ORD-0004074,2022-03-30,West,Furniture,Tables,3,0.1,1292.1,59.66
ORD-0004075,2022-03-30,South,Technology,Copiers,7,0.1,2254.42,147.31
ORD-0004076,2022-03-30,West,Office Supplies,Art,1,0.2,30.88,4.8
ORD-0004077,2022-03-31,West,Technology,Machines,7,0.3,917.54,148.88
ORD-0004078,2022-03-31,East,Technology,Copiers,6,0.0,1389.45,128.97
ORD-0004079,2022-03-31,West,Furniture,Tables,3,0.0,727.88,166.6
ORD-0004080,2022-03-31,Central,Technology,Machines,4,0.2,1106.83,70.7
ORD-0004081,2022-03-31,East,Technology,Phones,7,0.0,3025.55,206.45
ORD-0004082,2022-03-31,West,Furniture,Chairs,5,0.3,1464.83,159.96
ORD-0004083,2022-03-31,Central,Office Supplies,Paper,6,0.3,88.03,11.29
ORD-0004084,2022-03-31,West,Technology,Copiers,6,0.3,1161.25,243.55
ORD-0004085,2022-03-31,Central,Office Supplies,Art,2,0.1,100.07,11.14
ORD-0004086,2022-03-31,West,Technology,Machines,4,0.0,1230.6,302.18
ORD-0004087,2022-03-31,East,Office Supplies,Paper,7,0.3,309.75,55.64
ORD-0004088,2022-04-01,West,Office Supplies,Storage,2,0.3,75.32,6.52
ORD-0004089,2022-04-01,East,Furniture,Furnishings,4,0.0,1296.57,337.65
ORD-0004090,2022-04-01,Central,Furniture,Furnishings,2,0.0,246.05,63.69
ORD-0004091,2022-04-01,East,Furniture,Bookcases,7,0.0,2220.76,128.03
ORD-0004092,2022-04-01,Central,Furniture,Tables,6,0.15,1662.65,183.18
ORD-0004093,2022-04-01,South,Office Supplies,Paper,3,0.2,98.08,10.88
ORD-0004094,2022-04-01,East,Office Supplies,Art,3,0.3,89.75,12.9
ORD-0004095,2022-04-01,Central,Technology,Accessories,3,0.0,1315.09,334.28
ORD-0004096,2022-04-01,West,Office Supplies,Art,7,0.3,200.87,41.33
ORD-0004097,2022-04-01,Central,Office Supplies,Art,3,0.3,100.64,7.14
ORD-0004098,2022-04-01,East,Office Supplies,Art,1,0.1,42.48,11.77
ORD-0004099,2022-04-02,East,Office Supplies,Binders,1,0.0,39.58,7.0
ORD-0004100,2022-04-02,Central,Furniture,Tables,7,0.2,1991.7,247.78
ORD-0004101,2022-04-03,West,Furniture,Chairs,2,0.0,547.77,46.01
ORD-0004102,2022-04-03,East,Technology,Machines,4,0.1,1975.6,136.41
ORD-0004103,2022-04-03,West,Office Supplies,Art,3,0.0,93.15,27.51
ORD-0004104,2022-04-03,East,Office Supplies,Art,7,0.2,240.05,56.73
ORD-0004105,2022-04-03,Central,Office Supplies,Paper,6,0.3,159.98,35.85
ORD-0004106,2022-04-03,East,Office Supplies,Art,3,0.0,74.76,11.39
ORD-0004107,2022-04-03,Central,Technology,Machines,6,0.0,2251.4,507.75
ORD-0004108,2022-04-03,East,Office Supplies,Art,1,0.15,39.52,10.3
ORD-0004109,2022-04-03,South,Office Supplies,Storage,7,0.1,160.2,26.81
ORD-0004110,2022-04-03,Central,Office Supplies,Storage,1,0.2,31.2,4.99
ORD-0004111,2022-04-03,East,Technology,Phones,2,0.0,533.33,150.03
ORD-0004112,2022-04-04,West,Furniture,Furnishings,6,0.1,1396.56,237.48
ORD-0004113,2022-04-04,South,Office Supplies,Paper,4,0.15,113.77,22.38
ORD-0004114,2022-04-04,East,Technology,Machines,5,0.3,1499.03,308.0
ORD-0004115,2022-04-04,South,Office Supplies,Binders,3,0.15,89.13,22.91
ORD-0004116,2022-04-04,South,Technology,Phones,7,0.0,1874.18,380.45
ORD-0004117,2022-04-05,East,Office Supplies,Binders,3,0.0,137.83,22.99
ORD-0004118,2022-04-05,West,Office Supplies,Art,6,0.0,138.81,11.46
ORD-0004119,2022-04-05,East,Office Supplies,Storage,6,0.1,192.96,14.44
ORD-0004120,2022-04-05,Central,Office Supplies,Storage,4,0.1,213.4,27.8
ORD-0004121,2022-04-05,East,Office Supplies,Binders,5,0.0,117.97,28.5
ORD-0004122,2022-04-05,West,Furniture,Bookcases,4,0.1,1329.33,139.88
ORD-0004123,2022-04-05,Central,Furniture,Chairs,7,0.0,1835.5,209.92
ORD-0004124,2022-04-05,East,Office Supplies,Paper,2,0.0,58.02,14.03
ORD-0004125,2022-04-05,West,Furniture,Bookcases,5,0.15,1255.55,282.24
ORD-0004126,2022-04-06,East,Technology,Accessories,5,0.15,1329.67,290.23
ORD-0004127,2022-04-06,South,Office Supplies,Paper,4,0.0,173.91,43.7
ORD-0004128,2022-04-06,South,Office Supplies,Art,6,0.0,189.84,24.07
ORD-0004129,2022-04-06,Central,Office Supplies,Art,3,0.1,92.99,25.18
ORD-0004130,2022-04-06,East,Furniture,Furnishings,7,0.15,1264.13,229.7
ORD-0004131,2022-04-06,South,Technology,Phones,7,0.2,2409.91,205.92
ORD-0004132,2022-04-06,East,Furniture,Bookcases,2,0.0,541.38,104.67
ORD-0004133,2022-04-06,East,Furniture,Bookcases,7,0.0,1790.34,366.81
ORD-0004134,2022-04-06,West,Technology,Accessories,7,0.2,1082.92,139.99
ORD-0004135,2022-04-06,South,Technology,Machines,5,0.2,1531.01,298.4
ORD-0004136,2022-04-06,West,Technology,Accessories,1,0.0,296.05,67.85
ORD-0004137,2022-04-06,South,Office Supplies,Art,2,0.1,52.99,5.62
ORD-0004138,2022-04-07,Central,Office Supplies,Storage,2,0.0,56.01,14.03
ORD-0004139,2022-04-07,West,Technology,Accessories,5,0.15,1555.83,110.96
ORD-0004140,2022-04-07,Central,Technology,Phones,5,0.0,998.11,147.88
ORD-0004141,2022-04-07,Central,Office Supplies,Paper,3,0.0,117.79,26.32
ORD-0004142,2022-04-07,Central,Office Supplies,Art,7,0.2,247.42,16.7
ORD-0004143,2022-04-07,Central,Technology,Accessories,5,0.0,1865.16,253.94
ORD-0004144,2022-04-07,Central,Office Supplies,Paper,2,0.0,101.33,33.41
ORD-0004145,2022-04-07,East,Office Supplies,Art,6,0.1,220.8,33.71
ORD-0004146,2022-04-07,South,Technology,Phones,6,0.3,1593.49,256.89
ORD-0004147,2022-04-08,West,Technology,Machines,7,0.0,2281.49,439.97
ORD-0004148,2022-04-08,South,Office Supplies,Storage,5,0.1,155.56,36.99
ORD-0004149,2022-04-08,West,Furniture,Furnishings,6,0.0,1128.27,231.34
ORD-0004150,2022-04-08,East,Technology,Phones,5,0.0,1414.74,80.53
ORD-0004151,2022-04-08,Central,Office Supplies,Binders,3,0.0,121.6,25.38
ORD-0004152,2022-04-08,West,Furniture,Furnishings,4,0.0,893.73,268.59
ORD-0004153,2022-04-08,East,Furniture,Chairs,4,0.0,442.89,63.51
ORD-0004154,2022-04-08,East,Technology,Accessories,5,0.3,1658.66,323.97
ORD-0004155,2022-04-09,East,Furniture,Tables,3,0.1,874.35,223.35
ORD-0004156,2022-04-09,Central,Furniture,Tables,4,0.15,907.12,235.77
ORD-0004157,2022-04-09,West,Technology,Machines,1,0.2,306.66,51.5
ORD-0004158,2022-04-10,East,Office Supplies,Art,6,0.0,190.31,39.92
ORD-0004159,2022-04-10,West,Technology,Phones,5,0.0,1906.12,660.13
ORD-0004160,2022-04-10,Central,Office Supplies,Binders,1,0.0,37.05,5.39
ORD-0004161,2022-04-10,East,Technology,Machines,5,0.15,1886.69,392.24
ORD-0004162,2022-04-10,East,Furniture,Tables,5,0.1,1391.9,139.3
ORD-0004163,2022-04-11,West,Furniture,Chairs,3,0.2,632.51,109.1
ORD-0004164,2022-04-11,South,Office Supplies,Binders,3,0.0,89.52,8.04
ORD-0004165,2022-04-11,East,Technology,Accessories,1,0.0,248.42,51.51
ORD-0004166,2022-04-11,West,Furniture,Furnishings,6,0.1,2044.07,460.82
ORD-0004167,2022-04-11,East,Furniture,Chairs,6,0.15,1823.56,354.48
ORD-0004168,2022-04-11,West,Technology,Phones,5,0.0,1371.3,257.74
ORD-0004169,2022-04-11,West,Office Supplies,Paper,2,0.0,81.52,22.7
ORD-0004170,2022-04-11,South,Office Supplies,Storage,6,0.15,351.32,72.28
ORD-0004171,2022-04-11,Central,Furniture,Bookcases,5,0.1,1227.08,213.32
ORD-0004172,2022-04-11,Central,Furniture,Bookcases,4,0.0,1219.6,277.58
ORD-0004173,2022-04-11,South,Furniture,Furnishings,4,0.0,535.02,134.56
ORD-0004174,2022-04-11,Central,Technology,Copiers,7,0.1,2322.72,448.15
ORD-0004175,2022-04-12,Central,Technology,Machines,7,0.3,1714.38,223.0
ORD-0004176,2022-04-12,South,Office Supplies,Art,1,0.1,20.63,1.3
ORD-0004177,2022-04-12,West,Office Supplies,Paper,4,0.0,126.95,17.74
ORD-0004178,2022-04-12,South,Technology,Phones,2,0.0,948.02,131.6
ORD-0004179,2022-04-12,East,Office Supplies,Paper,5,0.2,153.12,29.25
ORD-0004180,2022-04-12,East,Office Supplies,Paper,6,0.0,287.17,74.03
ORD-0004181,2022-04-12,East,Furniture,Furnishings,4,0.0,958.88,114.79
ORD-0004182,2022-04-12,West,Technology,Accessories,1,0.3,322.88,36.85
ORD-0004183,2022-04-12,West,Technology,Copiers,1,0.1,209.57,59.75
ORD-0004184,2022-04-12,Central,Furniture,Bookcases,7,0.0,1673.29,417.3
ORD-0004185,2022-04-12,West,Technology,Machines,3,0.0,1077.5,207.88
ORD-0004186,2022-04-13,East,Office Supplies,Binders,4,0.2,154.16,39.48
ORD-0004187,2022-04-13,South,Technology,Accessories,4,0.0,660.02,135.99
ORD-0004188,2022-04-13,West,Technology,Phones,2,0.2,954.29,156.02
ORD-0004189,2022-04-13,West,Office Supplies,Storage,5,0.0,191.54,32.54
ORD-0004190,2022-04-13,West,Office Supplies,Art,4,0.0,144.77,23.36
ORD-0004191,2022-04-13,East,Furniture,Bookcases,2,0.15,431.19,82.42
ORD-0004192,2022-04-13,West,Office Supplies,Binders,6,0.0,236.93,21.58
ORD-0004193,2022-04-13,East,Technology,Accessories,2,0.0,405.98,41.11
ORD-0004194,2022-04-13,East,Office Supplies,Paper,3,0.0,103.13,16.63
ORD-0004195,2022-04-13,West,Technology,Phones,6,0.3,933.13,52.33
ORD-0004196,2022-04-14,West,Office Supplies,Paper,7,0.0,282.57,98.78
ORD-0004197,2022-04-14,West,Furniture,Tables,4,0.0,976.85,172.06
ORD-0004198,2022-04-14,West,Office Supplies,Paper,1,0.0,44.01,4.45
ORD-0004199,2022-04-14,East,Furniture,Chairs,2,0.15,566.32,91.88
ORD-0004200,2022-04-14,East,Office Supplies,Binders,2,0.15,51.16,4.96
ORD-0004201,2022-04-14,Central,Technology,Machines,6,0.2,2011.9,557.6
ORD-0004202,2022-04-14,East,Office Supplies,Storage,4,0.0,105.33,15.32
ORD-0004203,2022-04-14,South,Technology,Machines,3,0.2,1232.0,244.55
ORD-0004204,2022-04-14,West,Office Supplies,Paper,7,0.15,141.74,32.86
ORD-0004205,2022-04-14,East,Office Supplies,Paper,2,0.0,80.66,21.25
ORD-0004206,2022-04-14,West,Furniture,Tables,7,0.15,2481.59,519.2
ORD-0004207,2022-04-15,West,Technology,Phones,1,0.0,299.6,100.55
ORD-0004208,2022-04-15,West,Office Supplies,Art,5,0.2,224.29,10.44
ORD-0004209,2022-04-15,Central,Technology,Machines,4,,1695.59,510.33
ORD-0004210,2022-04-15,South,Office Supplies,Binders,1,0.1,32.93,7.92
ORD-0004211,2022-04-15,Central,Technology,Machines,3,0.0,985.51,211.21
ORD-0004212,2022-04-15,Central,Office Supplies,Binders,6,0.2,209.22,48.8
ORD-0004213,2022-04-15,West,Office Supplies,Storage,3,0.2,116.27,29.27
ORD-0004214,2022-04-16,Central,Office Supplies,Binders,6,0.0,302.02,62.94
ORD-0004215,2022-04-16,East,Office Supplies,Binders,4,0.15,150.89,15.2
ORD-0004216,2022-04-16,West,Technology,Machines,1,0.3,499.98,38.75
ORD-0004217,2022-04-16,East,Technology,Phones,1,0.2,429.57,100.67
ORD-0004218,2022-04-16,East,Office Supplies,Art,6,0.0,293.31,70.55
ORD-0004219,2022-04-16,East,Office Supplies,Binders,4,0.2,132.03,8.46
ORD-0004220,2022-04-16,West,Office Supplies,Storage,1,0.3,48.8,9.17
ORD-0004221,2022-04-17,East,Office Supplies,Storage,1,0.0,36.62,3.32
ORD-0004222,2022-04-17,South,Furniture,Chairs,7,0.3,2270.86,357.76
ORD-0004223,2022-04-17,East,Office Supplies,Storage,2,0.2,106.39,15.21
ORD-0004224,2022-04-17,Central,Office Supplies,Storage,1,0.1,34.54,7.59
ORD-0004225,2022-04-18,East,Office Supplies,Storage,4,0.2,132.4,30.65
ORD-0004226,2022-04-18,Central,Technology,Phones,4,0.0,1843.81,96.34
ORD-0004227,2022-04-18,South,Technology,Machines,6,0.15,1884.33,234.02
ORD-0004228,2022-04-18,Central,Technology,Phones,2,0.2,798.51,65.0
ORD-0004229,2022-04-18,East,Office Supplies,Art,6,0.2,195.69,13.37
ORD-0004230,2022-04-18,Central,Furniture,Tables,3,0.0,928.83,140.12
ORD-0004231,2022-04-18,East,Office Supplies,Paper,4,0.1,140.98,36.86
ORD-0004232,2022-04-18,East,Office Supplies,Binders,2,0.3,87.48,4.43
ORD-0004233,2022-04-18,South,Furniture,Bookcases,2,0.0,321.96,82.36
ORD-0004234,2022-04-18,West,Office Supplies,Binders,2,0.0,72.89,9.33
ORD-0004235,2022-04-18,South,Furniture,Chairs,6,0.3,1856.42,192.14
ORD-0004236,2022-04-18,West,Office Supplies,Binders,1,0.2,37.47,9.13
ORD-0004237,2022-04-19,East,Office Supplies,Art,5,0.0,166.71,9.49
ORD-0004238,2022-04-19,East,Office Supplies,Storage,7,0.0,156.71,26.67
ORD-0004239,2022-04-19,West,Technology,Copiers,3,0.0,1178.73,190.38
ORD-0004240,2022-04-19,South,Furniture,Tables,3,0.3,892.09,152.44
ORD-0004241,2022-04-19,East,Office Supplies,Art,4,0.2,143.4,38.75
ORD-0004242,2022-04-19,East,Technology,Phones,7,0.15,1751.24,105.55
ORD-0004243,2022-04-19,East,Furniture,Tables,3,0.1,807.3,131.89
ORD-0004244,2022-04-19,East,Furniture,Chairs,2,0.15,359.16,43.54
ORD-0004245,2022-04-19,West,Office Supplies,Paper,6,0.2,159.62,14.09
ORD-0004246,2022-04-20,East,Office Supplies,Art,5,0.0,179.26,30.41
ORD-0004247,2022-04-20,South,Furniture,Chairs,4,0.0,1158.54,178.74
ORD-0004248,2022-04-20,West,Office Supplies,Art,6,0.0,191.2,52.86
ORD-0004249,2022-04-20,East,Technology,Machines,2,0.0,710.16,153.06
ORD-0004250,2022-04-20,Central,Furniture,Furnishings,5,0.0,1449.34,454.5
ORD-0004251,2022-04-20,East,Technology,Phones,4,0.0,1391.68,129.33
ORD-0004252,2022-04-20,West,Technology,Accessories,1,0.0,303.88,105.79
ORD-0004253,2022-04-20,West,Furniture,Bookcases,5,0.1,1740.53,319.33
ORD-0004254,2022-04-20,South,Office Supplies,Art,4,0.2,116.67,7.51
ORD-0004255,2022-04-21,South,Furniture,Tables,5,0.3,1156.85,279.83
ORD-0004256,2022-04-21,South,Office Supplies,Paper,6,0.15,229.9,27.69
ORD-0004257,2022-04-21,South,Office Supplies,Art,6,0.3,229.39,31.52
ORD-0004258,2022-04-21,East,Furniture,Bookcases,3,0.0,563.89,79.77
ORD-0004259,2022-04-22,Central,Office Supplies,Storage,1,0.0,36.3,3.52
ORD-0004260,2022-04-22,South,Technology,Machines,2,0.0,405.82,108.21
ORD-0004261,2022-04-22,West,Furniture,Bookcases,7,0.0,2010.68,586.48
ORD-0004262,2022-04-22,East,Office Supplies,Art,3,0.0,124.18,13.54
ORD-0004263,2022-04-22,East,Furniture,Furnishings,2,0.1,304.22,49.2
ORD-0004264,2022-04-22,West,Office Supplies,Art,2,0.0,78.96,7.96
ORD-0004265,2022-04-22,West,Technology,Machines,3,0.2,597.52,105.13
ORD-0004266,2022-04-22,East,Technology,Copiers,1,0.0,232.92,57.79
ORD-0004267,2022-04-22,East,Furniture,Tables,3,0.3,758.45,49.01
ORD-0004268,2022-04-23,East,Office Supplies,Binders,5,0.0,85.62,18.85
ORD-0004269,2022-04-23,Central,Technology,Accessories,5,0.15,2317.54,147.09
ORD-0004270,2022-04-23,East,Furniture,Furnishings,3,0.2,605.85,135.7
ORD-0004271,2022-04-23,South,Technology,Phones,3,0.0,1118.45,269.01
ORD-0004272,2022-04-23,East,Technology,Copiers,3,0.1,841.61,168.0
ORD-0004273,2022-04-23,South,Office Supplies,Art,4,0.0,126.52,43.57
ORD-0004274,2022-04-23,East,Furniture,Furnishings,7,0.1,1771.7,231.79
ORD-0004275,2022-04-23,West,Office Supplies,Binders,3,0.2,134.95,21.09
ORD-0004276,2022-04-24,South,Furniture,Bookcases,4,0.0,1018.79,327.63
ORD-0004277,2022-04-24,East,Office Supplies,Storage,3,0.0,149.27,15.94
ORD-0004278,2022-04-24,West,Furniture,Furnishings,4,0.2,1074.1,254.29
